timestamp,ship_grade,dock_position,destination,energyconsumption
12/4/2024 0:36,120000,coal,2,71413.33333
11/1/2024 7:10,170000,mineral_1,24,163880
11/6/2024 6:59,170000,mineral_2,9,102680
4/16/2024 0:41,100000,mineral_2,19,72400
6/29/2024 16:50,200000,mineral_1,3,98400
9/4/2024 16:01,120000,mineral_1,14,90720
6/20/2024 22:54,200000,coal,13,336800
4/19/2024 18:14,150000,mineral_2,17,48600
2/14/2024 3:44,120000,mineral_1,23,103200
4/16/2024 11:29,100000,coal,22,90622.22222
5/18/2024 23:31,200000,mineral_1,22,151200
5/23/2024 12:27,100000,mineral_1,22,75600
8/22/2024 22:42,400000,coal,12,735822.2222
8/4/2024 23:55,150000,mineral_1,2,58200
5/29/2024 7:29,100000,coal,23,106177.7778
11/14/2024 3:59,120000,coal,29,165475.122
8/4/2024 0:01,400000,coal,11,798044.4444
10/30/2024 4:22,200000,mineral_1,12,192800
5/23/2024 9:53,200000,mineral_1,18,68000
11/4/2024 10:43,120000,mineral_2,8,67680
5/15/2024 9:22,150000,mineral_2,21,96600
5/14/2024 8:23,150000,mineral_1,22,113400
2/11/2024 10:49,120000,coal,23,127413.3333
9/11/2024 8:45,200000,coal,32,181547.9675
1/3/2024 22:38,70000,coal,32,63541.78862
10/5/2024 20:13,120000,coal,13,202080
11/21/2024 13:01,200000,mineral_1,14,151200
11/24/2024 11:47,120000,coal,4,108746.6667
1/24/2024 12:18,120000,mineral_2,8,67680
9/20/2024 18:20,170000,coal,30,207720.6504
6/9/2024 6:55,400000,coal,28,614413.0081
2/2/2024 22:28,120000,mineral_1,12,115680
7/23/2024 11:24,400000,coal,13,673600
4/17/2024 7:25,100000,mineral_2,24,36400
4/27/2024 4:36,200000,mineral_1,20,109600
5/20/2024 7:43,100000,mineral_1,19,44400
12/2/2024 4:36,70000,coal,29,96527.15447
10/4/2024 6:05,200000,mineral_1,9,197942.8571
2/12/2024 4:42,150000,coal,23,159266.6667
8/5/2024 10:10,200000,mineral_1,3,98400
2/15/2024 13:29,150000,coal,5,159266.6667
9/3/2024 21:03,120000,coal,27,203172.6829
6/19/2024 23:14,400000,coal,31,425925.2033
5/10/2024 5:31,150000,mineral_1,20,82200
1/12/2024 23:01,120000,coal,20,71413.33333
11/4/2024 0:55,120000,coal,25,164746.6667
12/12/2024 18:55,120000,mineral_2,22,53280
5/8/2024 16:52,150000,coal,21,112600
11/9/2024 23:25,120000,coal,27,203172.6829
12/1/2024 8:59,70000,coal,30,85532.03252
2/8/2024 20:59,70000,coal,30,85532.03252
10/16/2024 9:18,120000,mineral_1,23,103200
1/17/2024 4:37,70000,coal,19,52546.66667
8/30/2024 2:18,150000,coal,31,159721.9512
8/3/2024 11:06,400000,coal,27,677242.2764
6/10/2024 21:36,400000,coal,27,677242.2764
1/12/2024 21:08,70000,mineral_2,22,31080
11/9/2024 23:51,170000,coal,20,101168.8889
12/15/2024 20:07,120000,mineral_2,7,62880
9/16/2024 23:50,170000,mineral_1,12,163880
1/3/2024 3:04,120000,mineral_1,12,115680
7/18/2024 5:08,200000,coal,14,305688.8889
2/7/2024 7:25,150000,mineral_2,22,66600
5/18/2024 1:21,150000,mineral_2,20,102600
5/30/2024 15:38,150000,coal,32,136160.9756
5/26/2024 14:13,200000,mineral_2,19,144800
5/23/2024 11:05,100000,mineral_2,23,40400
6/17/2024 7:31,200000,coal,29,275791.8699
2/20/2024 7:52,120000,mineral_2,9,72480
2/10/2024 10:01,150000,coal,23,159266.6667
12/7/2024 3:46,70000,mineral_1,11,74760
7/25/2024 10:07,200000,coal,11,399022.2222
2/12/2024 9:41,120000,mineral_1,12,115680
12/12/2024 9:37,120000,coal,29,165475.122
7/26/2024 8:21,200000,coal,15,274577.7778
6/10/2024 22:48,200000,coal,14,305688.8889
12/27/2024 1:28,150000,mineral_1,10,152314.2857
12/24/2024 23:50,150000,mineral_1,24,144600
5/7/2024 8:02,150000,coal,30,183282.9268
11/12/2024 1:34,170000,mineral_2,7,89080
6/17/2024 17:27,200000,mineral_2,14,160800
2/14/2024 20:11,70000,coal,5,74324.44444
11/30/2024 5:22,200000,coal,28,307206.5041
4/1/2024 7:29,150000,mineral_2,23,60600
10/6/2024 8:14,200000,coal,22,181244.4444
6/5/2024 13:25,200000,coal,28,307206.5041
3/10/2024 20:02,100000,mineral_2,24,36400
1/17/2024 2:46,70000,mineral_2,6,33880
6/24/2024 3:43,400000,mineral_1,3,196800
8/19/2024 7:36,400000,coal,31,425925.2033
11/14/2024 8:36,200000,mineral_1,23,172000
7/14/2024 21:46,400000,coal,28,614413.0081
2/14/2024 0:46,150000,coal,24,182600
12/26/2024 12:07,70000,coal,4,63435.55556
1/16/2024 20:35,120000,coal,30,146626.3415
3/31/2024 14:11,150000,coal,30,183282.9268
3/6/2024 6:52,100000,mineral_1,22,75600
4/17/2024 1:30,150000,coal,5,159266.6667
5/30/2024 18:48,150000,mineral_2,17,48600
9/19/2024 7:16,170000,mineral_1,22,128520
11/15/2024 12:14,200000,mineral_1,10,203085.7143
4/14/2024 19:08,100000,mineral_2,23,40400
11/25/2024 3:43,200000,mineral_1,12,192800
7/13/2024 15:38,200000,mineral_1,3,98400
12/30/2024 14:56,120000,coal,22,108746.6667
12/4/2024 2:43,70000,mineral_2,21,45080
1/30/2024 8:15,120000,coal,30,146626.3415
10/26/2024 1:24,200000,coal,7,274577.7778
12/3/2024 3:39,150000,mineral_1,13,129000
11/20/2024 18:06,120000,coal,29,165475.122
2/29/2024 4:21,70000,coal,19,52546.66667
4/14/2024 16:09,150000,mineral_1,18,51000
1/2/2024 23:39,120000,coal,5,127413.3333
2/4/2024 10:36,150000,mineral_1,13,129000
2/7/2024 2:05,70000,mineral_1,23,60200
7/3/2024 13:54,200000,coal,28,307206.5041
5/20/2024 16:25,100000,mineral_1,22,75600
2/25/2024 17:04,150000,coal,5,159266.6667
4/20/2024 22:29,150000,coal,19,112600
8/9/2024 10:23,200000,mineral_1,19,88800
12/12/2024 19:18,120000,mineral_2,7,62880
3/31/2024 19:07,100000,mineral_2,22,44400
7/17/2024 21:02,400000,coal,14,611377.7778
11/16/2024 19:52,170000,coal,27,287827.9675
6/7/2024 7:08,200000,coal,27,338621.1382
3/4/2024 20:49,150000,coal,3,112600
8/11/2024 15:31,200000,coal,14,305688.8889
5/13/2024 0:55,150000,mineral_2,21,96600
12/4/2024 13:37,150000,coal,32,136160.9756
12/7/2024 9:17,70000,mineral_2,21,45080
9/11/2024 12:38,120000,mineral_2,6,58080
12/11/2024 13:32,150000,coal,23,159266.6667
2/22/2024 17:57,120000,coal,22,108746.6667
8/29/2024 20:24,400000,coal,13,673600
4/27/2024 22:39,100000,coal,32,90773.98374
2/22/2024 9:12,150000,coal,31,159721.9512
9/2/2024 9:32,200000,mineral_1,9,197942.8571
5/2/2024 2:30,100000,mineral_1,4,59600
12/19/2024 22:37,70000,coal,2,41657.77778
2/23/2024 21:07,120000,coal,29,165475.122
12/5/2024 16:19,70000,mineral_1,14,52920
10/21/2024 7:34,200000,mineral_1,22,151200
11/25/2024 4:50,170000,coal,29,234423.0894
6/30/2024 16:17,200000,coal,11,399022.2222
6/5/2024 6:25,400000,coal,14,611377.7778
4/12/2024 14:17,100000,coal,23,106177.7778
5/31/2024 2:47,150000,mineral_2,22,66600
12/5/2024 2:22,120000,mineral_1,14,90720
4/25/2024 23:18,100000,mineral_1,2,38800
1/21/2024 21:41,70000,coal,3,52546.66667
1/2/2024 22:17,70000,mineral_1,9,69280
1/30/2024 1:14,70000,mineral_1,9,69280
1/11/2024 8:49,150000,mineral_1,11,160200
8/26/2024 12:57,200000,coal,11,399022.2222
5/14/2024 9:32,150000,mineral_2,19,108600
10/8/2024 3:39,120000,coal,29,165475.122
4/4/2024 5:11,150000,mineral_1,4,89400
11/29/2024 19:50,170000,coal,14,259835.5556
3/30/2024 12:31,100000,coal,23,106177.7778
8/25/2024 3:32,200000,coal,27,338621.1382
11/14/2024 0:11,200000,mineral_1,21,130400
11/20/2024 7:49,120000,mineral_2,7,62880
6/18/2024 16:41,200000,coal,30,244377.2358
1/24/2024 18:22,70000,mineral_1,13,60200
1/24/2024 7:58,120000,coal,2,71413.33333
12/12/2024 10:48,120000,mineral_2,7,62880
10/8/2024 7:44,170000,coal,5,180502.2222
2/11/2024 6:43,70000,coal,32,63541.78862
4/17/2024 14:41,100000,coal,2,59511.11111
2/10/2024 1:12,70000,coal,23,74324.44444
8/10/2024 9:31,200000,coal,14,305688.8889
5/27/2024 11:56,200000,mineral_2,21,128800
2/11/2024 10:52,120000,coal,2,71413.33333
9/10/2024 23:44,200000,mineral_2,7,104800
7/2/2024 14:13,400000,coal,30,488754.4715
8/19/2024 6:53,400000,coal,12,735822.2222
7/8/2024 22:43,400000,coal,27,677242.2764
9/18/2024 20:59,170000,coal,13,286280
5/23/2024 23:15,150000,coal,30,183282.9268
4/14/2024 8:53,200000,mineral_1,18,68000
8/1/2024 10:35,400000,coal,27,677242.2764
5/30/2024 12:29,100000,mineral_1,18,34000
2/1/2024 20:33,150000,coal,21,112600
8/25/2024 2:40,400000,coal,27,677242.2764
6/4/2024 9:51,400000,coal,31,425925.2033
11/1/2024 19:19,170000,coal,7,233391.1111
9/25/2024 17:57,170000,coal,4,154057.7778
3/22/2024 7:40,100000,mineral_1,22,75600
8/9/2024 17:47,400000,coal,16,486933.3333
2/23/2024 18:10,150000,coal,24,182600
11/21/2024 16:28,200000,mineral_1,10,203085.7143
8/21/2024 7:28,200000,coal,31,212962.6016
8/17/2024 7:25,400000,coal,16,486933.3333
5/22/2024 20:02,100000,mineral_2,22,44400
6/9/2024 15:57,400000,coal,31,425925.2033
5/26/2024 0:11,150000,coal,5,159266.6667
8/19/2024 15:47,150000,mineral_1,19,66600
6/25/2024 0:30,200000,coal,29,275791.8699
12/30/2024 16:16,70000,mineral_1,11,74760
2/17/2024 5:44,120000,mineral_2,7,62880
4/11/2024 13:26,100000,mineral_1,22,75600
2/1/2024 19:54,70000,mineral_2,9,42280
7/9/2024 16:51,400000,coal,29,551583.7398
1/11/2024 20:46,70000,coal,3,52546.66667
12/7/2024 4:35,70000,coal,29,96527.15447
2/13/2024 9:15,120000,mineral_2,8,67680
8/8/2024 23:41,400000,coal,15,549155.5556
4/30/2024 6:04,200000,mineral_1,19,88800
2/21/2024 18:26,70000,mineral_1,12,67480
12/2/2024 18:00,120000,mineral_2,22,53280
12/17/2024 15:14,120000,mineral_2,6,58080
7/1/2024 17:19,200000,mineral_1,18,68000
6/7/2024 7:20,200000,coal,31,212962.6016
4/9/2024 6:43,100000,mineral_1,4,59600
7/4/2024 16:38,400000,mineral_1,20,219200
4/26/2024 5:00,100000,coal,4,90622.22222
12/10/2024 5:19,150000,mineral_1,9,148457.1429
8/18/2024 17:36,400000,coal,15,549155.5556
5/6/2024 15:33,100000,mineral_2,19,72400
7/15/2024 22:07,200000,coal,13,336800
12/10/2024 16:12,150000,coal,2,89266.66667
5/19/2024 21:13,150000,mineral_1,20,82200
4/18/2024 15:38,100000,mineral_2,24,36400
11/3/2024 16:47,170000,mineral_1,9,168251.4286
6/12/2024 15:12,200000,mineral_2,17,64800
8/4/2024 11:00,200000,coal,13,336800
10/31/2024 8:41,200000,mineral_1,23,172000
7/6/2024 18:18,200000,mineral_2,15,168800
10/28/2024 5:55,170000,mineral_2,22,75480
1/21/2024 18:37,150000,mineral_2,22,66600
5/14/2024 3:02,150000,coal,21,112600
10/17/2024 1:28,120000,mineral_1,12,115680
1/11/2024 14:42,120000,coal,32,108928.7805
9/22/2024 8:08,170000,mineral_2,7,89080
3/19/2024 18:59,150000,coal,22,135933.3333
1/22/2024 10:19,150000,coal,21,112600
11/23/2024 4:27,170000,mineral_2,6,82280
10/17/2024 18:27,120000,mineral_2,7,62880
10/5/2024 6:50,120000,coal,23,127413.3333
9/22/2024 9:07,170000,coal,30,207720.6504
10/25/2024 5:52,200000,mineral_2,9,120800
7/18/2024 15:55,200000,mineral_2,17,64800
1/27/2024 13:38,70000,coal,21,52546.66667
8/11/2024 17:38,200000,coal,10,367911.1111
9/16/2024 18:41,170000,mineral_2,7,89080
7/28/2024 5:23,200000,mineral_1,4,119200
9/26/2024 1:24,170000,coal,30,207720.6504
1/25/2024 3:26,150000,coal,21,112600
7/21/2024 7:20,400000,coal,31,425925.2033
3/26/2024 12:52,200000,mineral_2,21,128800
10/27/2024 0:05,170000,mineral_2,9,102680
4/16/2024 3:07,100000,mineral_1,18,34000
6/12/2024 19:04,400000,mineral_1,19,177600
3/2/2024 13:53,100000,coal,32,90773.98374
11/7/2024 11:02,170000,mineral_1,13,146200
8/24/2024 18:22,400000,coal,28,614413.0081
4/21/2024 8:10,150000,mineral_1,2,58200
6/20/2024 19:42,400000,coal,15,549155.5556
7/24/2024 16:36,200000,coal,15,274577.7778
12/19/2024 12:19,120000,mineral_1,11,128160
2/1/2024 11:54,70000,mineral_2,9,42280
11/29/2024 20:11,120000,coal,4,108746.6667
5/26/2024 21:22,100000,mineral_2,18,76400
2/18/2024 18:47,70000,coal,24,85213.33333
4/3/2024 10:09,150000,mineral_1,4,89400
10/10/2024 11:01,200000,mineral_1,14,151200
12/12/2024 6:26,70000,coal,21,52546.66667
5/7/2024 10:52,100000,coal,31,106481.3008
1/31/2024 9:26,70000,mineral_1,14,52920
12/25/2024 22:04,150000,coal,30,183282.9268
10/8/2024 6:18,170000,mineral_2,6,82280
4/6/2024 14:35,200000,mineral_1,19,88800
3/9/2024 4:25,100000,coal,31,106481.3008
7/7/2024 5:30,200000,coal,10,367911.1111
12/30/2024 9:37,70000,coal,24,85213.33333
9/5/2024 21:57,120000,mineral_2,7,62880
4/3/2024 2:04,150000,mineral_2,17,48600
11/7/2024 11:06,200000,coal,27,338621.1382
1/3/2024 20:48,120000,coal,20,71413.33333
9/28/2024 16:47,200000,mineral_2,6,96800
4/12/2024 10:42,100000,coal,29,137895.935
4/8/2024 11:14,100000,mineral_2,24,36400
3/7/2024 6:41,200000,coal,2,119022.2222
11/30/2024 5:27,170000,mineral_2,7,89080
5/15/2024 4:50,150000,mineral_2,2,48600
10/27/2024 13:32,170000,mineral_1,9,168251.4286
12/11/2024 14:34,70000,coal,29,96527.15447
1/8/2024 23:04,70000,coal,30,85532.03252
1/27/2024 23:20,70000,coal,30,85532.03252
11/14/2024 12:15,120000,coal,18,108746.6667
8/20/2024 3:30,400000,mineral_1,19,177600
1/15/2024 15:15,150000,mineral_2,7,78600
9/3/2024 16:25,120000,mineral_1,22,90720
6/9/2024 23:25,200000,mineral_1,2,77600
12/14/2024 18:09,70000,mineral_1,12,67480
5/2/2024 21:43,150000,mineral_2,22,66600
7/6/2024 2:13,150000,coal,13,252600
12/2/2024 8:20,70000,coal,21,52546.66667
4/17/2024 14:20,100000,coal,4,90622.22222
1/5/2024 19:04,120000,coal,24,146080
10/17/2024 14:42,200000,coal,6,243466.6667
8/23/2024 17:14,400000,coal,28,614413.0081
3/24/2024 12:48,150000,mineral_1,2,58200
4/29/2024 13:43,100000,mineral_1,22,75600
9/19/2024 12:42,170000,coal,7,233391.1111
5/24/2024 7:32,150000,coal,30,183282.9268
7/21/2024 0:20,400000,coal,31,425925.2033
1/5/2024 7:02,120000,mineral_2,6,58080
9/28/2024 16:44,200000,mineral_2,9,120800
2/12/2024 11:18,120000,mineral_1,9,118765.7143
1/9/2024 21:46,120000,mineral_1,23,103200
6/28/2024 20:35,200000,mineral_2,16,176800
1/28/2024 12:19,70000,mineral_1,24,67480
7/3/2024 9:16,150000,coal,13,252600
1/30/2024 11:17,120000,mineral_2,8,67680
4/6/2024 17:04,150000,coal,23,159266.6667
2/9/2024 4:00,70000,coal,24,85213.33333
12/2/2024 6:53,120000,coal,2,71413.33333
9/17/2024 8:57,200000,coal,16,243466.6667
8/23/2024 22:37,400000,coal,10,735822.2222
6/22/2024 9:30,200000,coal,31,212962.6016
6/18/2024 6:21,400000,coal,13,673600
3/23/2024 2:46,100000,mineral_1,3,49200
6/29/2024 8:03,400000,coal,30,488754.4715
11/24/2024 17:43,200000,mineral_2,9,120800
8/18/2024 7:16,400000,coal,28,614413.0081
7/20/2024 2:06,200000,coal,28,307206.5041
1/5/2024 21:27,70000,coal,30,85532.03252
9/14/2024 15:32,200000,coal,29,275791.8699
6/5/2024 4:20,400000,mineral_1,20,219200
11/18/2024 7:05,200000,mineral_2,6,96800
1/28/2024 11:29,70000,coal,20,41657.77778
10/13/2024 3:06,120000,coal,12,220746.6667
6/22/2024 18:05,200000,mineral_1,19,88800
12/23/2024 3:02,120000,mineral_1,11,128160
3/8/2024 9:20,100000,mineral_1,21,65200
2/18/2024 22:44,150000,coal,21,112600
7/6/2024 21:23,400000,coal,16,486933.3333
2/4/2024 3:47,150000,mineral_2,22,66600
9/20/2024 9:38,200000,mineral_1,13,172000
8/28/2024 19:53,400000,mineral_2,18,305600
8/9/2024 9:05,400000,coal,16,486933.3333
10/29/2024 15:55,120000,mineral_1,22,90720
4/13/2024 11:29,100000,mineral_1,19,44400
5/28/2024 8:58,200000,coal,19,150133.3333
11/5/2024 14:30,200000,mineral_2,22,88800
12/2/2024 14:15,70000,mineral_2,22,31080
8/4/2024 13:49,400000,coal,11,798044.4444
11/22/2024 3:10,170000,mineral_1,13,146200
4/12/2024 15:10,150000,coal,5,159266.6667
11/21/2024 10:41,170000,mineral_2,8,95880
11/29/2024 17:10,170000,mineral_2,8,95880
3/6/2024 22:41,100000,coal,2,59511.11111
4/3/2024 19:45,100000,mineral_1,18,34000
3/2/2024 18:21,150000,mineral_1,21,97800
1/13/2024 5:17,120000,mineral_1,12,115680
4/29/2024 3:27,200000,mineral_2,24,72800
5/26/2024 19:52,200000,coal,21,150133.3333
2/20/2024 8:44,120000,coal,20,71413.33333
5/19/2024 4:51,150000,mineral_1,19,66600
6/13/2024 4:36,400000,coal,30,488754.4715
12/8/2024 5:10,120000,mineral_1,12,115680
9/27/2024 5:51,170000,coal,3,127613.3333
8/28/2024 15:45,400000,coal,15,549155.5556
8/7/2024 21:37,400000,mineral_1,3,196800
2/12/2024 20:21,150000,mineral_1,24,144600
1/25/2024 3:20,120000,coal,29,165475.122
5/8/2024 2:22,150000,mineral_1,3,73800
11/30/2024 0:16,170000,mineral_2,6,82280
9/24/2024 4:24,170000,mineral_1,13,146200
8/28/2024 15:44,400000,coal,14,611377.7778
2/3/2024 18:05,120000,mineral_2,21,77280
5/23/2024 18:03,150000,mineral_1,3,73800
10/6/2024 14:54,170000,mineral_1,22,128520
4/30/2024 15:15,200000,coal,20,119022.2222
7/12/2024 8:03,400000,coal,11,798044.4444
8/29/2024 4:30,200000,coal,10,367911.1111
5/16/2024 21:46,100000,mineral_2,18,76400
5/30/2024 14:39,200000,coal,30,244377.2358
11/27/2024 22:00,170000,coal,14,259835.5556
10/8/2024 19:08,200000,coal,32,181547.9675
12/2/2024 3:53,70000,coal,21,52546.66667
3/10/2024 7:41,150000,coal,29,206843.9024
4/18/2024 6:56,100000,coal,3,75066.66667
3/27/2024 13:47,150000,mineral_1,2,58200
8/12/2024 16:33,200000,coal,10,367911.1111
9/4/2024 1:25,120000,mineral_1,22,90720
11/8/2024 5:09,200000,mineral_1,10,203085.7143
4/30/2024 15:13,150000,coal,19,112600
2/28/2024 10:30,70000,mineral_1,13,60200
9/8/2024 10:23,170000,coal,20,101168.8889
12/23/2024 3:52,70000,mineral_1,23,60200
5/18/2024 21:59,200000,mineral_2,18,152800
6/24/2024 8:01,150000,coal,11,299266.6667
6/22/2024 23:27,200000,coal,10,367911.1111
1/16/2024 14:34,70000,mineral_2,6,33880
3/23/2024 9:32,100000,coal,21,75066.66667
10/24/2024 2:29,200000,mineral_2,8,112800
11/16/2024 15:30,200000,mineral_2,8,112800
4/26/2024 1:32,100000,mineral_1,21,65200
4/29/2024 19:36,200000,mineral_2,23,80800
2/9/2024 10:20,120000,coal,32,108928.7805
4/2/2024 3:15,150000,mineral_2,2,48600
1/17/2024 18:49,120000,mineral_2,21,77280
7/4/2024 18:39,200000,coal,30,244377.2358
8/6/2024 4:56,400000,coal,29,551583.7398
9/21/2024 3:29,200000,coal,12,367911.1111
5/22/2024 16:22,100000,coal,29,137895.935
2/28/2024 17:49,150000,mineral_2,8,84600
8/13/2024 7:13,400000,coal,31,425925.2033
4/6/2024 23:45,100000,mineral_1,18,34000
8/14/2024 2:28,400000,coal,15,549155.5556
8/15/2024 5:42,400000,mineral_1,3,196800
8/4/2024 13:36,400000,coal,28,614413.0081
2/5/2024 11:45,120000,coal,32,108928.7805
8/6/2024 14:40,400000,coal,29,551583.7398
6/1/2024 9:30,200000,coal,10,367911.1111
4/15/2024 16:58,150000,mineral_1,5,105000
10/12/2024 8:00,170000,mineral_1,10,172622.8571
4/17/2024 9:06,100000,mineral_2,22,44400
4/29/2024 20:25,100000,mineral_2,23,40400
2/28/2024 15:37,70000,mineral_2,8,39480
12/8/2024 4:06,120000,mineral_1,9,118765.7143
12/12/2024 10:43,150000,coal,30,183282.9268
4/30/2024 17:15,150000,coal,2,89266.66667
5/23/2024 15:49,100000,mineral_2,22,44400
1/11/2024 18:52,120000,coal,20,71413.33333
10/2/2024 11:06,170000,mineral_1,24,163880
3/23/2024 5:38,150000,mineral_1,3,73800
11/13/2024 17:37,120000,mineral_1,14,90720
2/3/2024 7:28,120000,coal,24,146080
7/22/2024 18:25,400000,coal,10,735822.2222
11/20/2024 7:32,120000,mineral_2,6,58080
10/24/2024 21:45,120000,coal,16,146080
12/23/2024 18:18,120000,mineral_1,12,115680
6/23/2024 17:58,200000,mineral_2,15,168800
11/11/2024 13:35,200000,coal,16,243466.6667
1/9/2024 22:45,70000,coal,5,74324.44444
2/4/2024 17:37,150000,coal,24,182600
10/6/2024 1:13,200000,mineral_1,11,213600
9/20/2024 22:43,120000,mineral_1,13,103200
2/8/2024 2:04,120000,mineral_1,13,103200
11/19/2024 10:31,170000,mineral_2,9,102680
3/1/2024 13:58,100000,mineral_2,23,40400
6/13/2024 10:23,200000,mineral_2,14,160800
7/18/2024 20:08,200000,coal,28,307206.5041
1/21/2024 23:57,120000,mineral_2,6,58080
5/20/2024 18:12,150000,mineral_1,5,105000
10/10/2024 7:48,120000,mineral_2,22,53280
9/26/2024 2:46,120000,mineral_1,23,103200
7/13/2024 8:18,200000,coal,28,307206.5041
8/27/2024 18:30,400000,coal,16,486933.3333
8/5/2024 8:25,200000,coal,27,338621.1382
4/2/2024 22:55,100000,coal,21,75066.66667
1/20/2024 19:37,70000,coal,22,63435.55556
11/3/2024 0:57,170000,mineral_2,7,89080
11/19/2024 4:27,200000,coal,12,367911.1111
3/15/2024 7:38,100000,mineral_1,20,54800
7/22/2024 7:47,400000,coal,11,798044.4444
4/14/2024 23:22,100000,mineral_1,2,38800
12/20/2024 5:51,120000,coal,32,108928.7805
3/29/2024 21:02,150000,coal,23,159266.6667
3/22/2024 10:23,150000,coal,19,112600
9/16/2024 20:30,170000,mineral_2,22,75480
11/23/2024 23:33,170000,mineral_1,11,181560
2/15/2024 5:07,70000,mineral_1,12,67480
7/4/2024 21:14,400000,coal,30,488754.4715
9/22/2024 11:53,120000,mineral_2,7,62880
6/17/2024 18:20,200000,coal,11,399022.2222
1/7/2024 11:37,70000,mineral_2,22,31080
1/19/2024 23:26,120000,coal,22,108746.6667
9/8/2024 5:38,200000,coal,2,119022.2222
12/4/2024 0:12,120000,mineral_1,14,90720
8/26/2024 9:03,200000,coal,13,336800
10/25/2024 16:35,170000,mineral_1,10,172622.8571
8/20/2024 17:47,400000,coal,12,735822.2222
10/10/2024 15:50,120000,coal,19,90080
12/23/2024 13:37,120000,mineral_1,10,121851.4286
7/17/2024 6:00,200000,mineral_2,15,168800
10/1/2024 10:19,200000,coal,5,212355.5556
12/15/2024 14:28,150000,mineral_1,13,129000
8/19/2024 6:22,400000,coal,14,611377.7778
8/12/2024 0:59,400000,mineral_1,4,238400
10/15/2024 11:52,200000,mineral_1,11,213600
4/9/2024 21:34,150000,mineral_1,4,89400
7/24/2024 22:56,200000,coal,15,274577.7778
3/6/2024 7:32,200000,mineral_2,20,136800
1/26/2024 17:11,120000,mineral_1,23,103200
1/27/2024 2:31,120000,coal,29,165475.122
3/4/2024 20:46,200000,coal,4,181244.4444
7/12/2024 19:30,200000,coal,28,307206.5041
7/22/2024 21:51,400000,coal,27,677242.2764
1/14/2024 8:05,120000,mineral_1,14,90720
8/23/2024 16:13,200000,coal,15,274577.7778
10/2/2024 20:36,120000,mineral_1,23,103200
2/19/2024 3:16,120000,coal,23,127413.3333
5/12/2024 5:42,150000,mineral_2,20,102600
10/9/2024 6:23,120000,coal,7,164746.6667
2/24/2024 18:42,120000,coal,24,146080
8/24/2024 18:00,400000,coal,27,677242.2764
11/14/2024 22:29,170000,coal,24,206946.6667
12/26/2024 4:10,150000,mineral_2,8,84600
7/6/2024 11:39,200000,coal,29,275791.8699
10/25/2024 21:37,120000,mineral_1,24,115680
10/10/2024 5:21,120000,coal,21,90080
4/26/2024 0:00,100000,coal,22,90622.22222
12/4/2024 3:12,150000,coal,29,206843.9024
9/2/2024 20:44,120000,coal,14,183413.3333
12/9/2024 2:43,70000,mineral_2,9,42280
6/19/2024 10:27,200000,coal,15,274577.7778
2/14/2024 10:33,120000,mineral_1,13,103200
12/28/2024 11:28,70000,mineral_1,12,67480
4/16/2024 10:35,100000,mineral_1,4,59600
9/16/2024 6:11,170000,mineral_1,13,146200
12/27/2024 8:51,70000,coal,31,74536.91057
6/29/2024 16:23,200000,coal,31,212962.6016
2/6/2024 16:33,70000,mineral_2,8,39480
12/24/2024 7:27,120000,mineral_2,21,77280
1/28/2024 16:31,70000,coal,29,96527.15447
1/25/2024 16:22,70000,coal,31,74536.91057
11/30/2024 14:54,170000,mineral_1,9,168251.4286
2/19/2024 13:33,70000,mineral_1,10,71080
2/6/2024 19:29,150000,coal,23,159266.6667
8/4/2024 18:18,400000,coal,10,735822.2222
1/20/2024 18:35,70000,coal,29,96527.15447
2/1/2024 16:53,70000,coal,32,63541.78862
12/14/2024 13:10,70000,mineral_1,11,74760
8/26/2024 18:41,400000,coal,31,425925.2033
8/20/2024 3:57,200000,coal,11,399022.2222
4/1/2024 22:17,150000,mineral_2,17,48600
7/1/2024 16:58,200000,mineral_2,17,64800
8/8/2024 13:05,200000,coal,15,274577.7778
1/26/2024 15:05,150000,mineral_1,10,152314.2857
4/12/2024 15:00,100000,mineral_2,21,64400
10/22/2024 4:06,170000,mineral_1,13,146200
1/11/2024 1:18,70000,mineral_1,23,60200
3/6/2024 11:42,100000,mineral_2,20,68400
4/28/2024 3:03,150000,mineral_2,20,102600
7/11/2024 8:51,400000,coal,28,614413.0081
2/7/2024 6:01,120000,coal,21,90080
2/23/2024 9:50,70000,mineral_2,8,39480
1/19/2024 1:32,120000,coal,22,108746.6667
12/21/2024 7:23,70000,coal,31,74536.91057
11/4/2024 12:54,120000,coal,31,127777.561
1/29/2024 10:17,70000,coal,21,52546.66667
11/15/2024 6:54,170000,mineral_1,11,181560
3/11/2024 20:11,150000,mineral_2,22,66600
11/28/2024 22:19,120000,coal,2,71413.33333
10/21/2024 16:57,120000,mineral_1,22,90720
6/30/2024 10:40,200000,mineral_1,3,98400
4/12/2024 16:22,100000,mineral_2,22,44400
6/23/2024 22:53,150000,mineral_1,19,66600
3/8/2024 1:58,100000,mineral_1,19,44400
9/7/2024 6:02,200000,mineral_1,24,192800
5/13/2024 4:17,200000,mineral_2,17,64800
2/1/2024 9:36,150000,coal,31,159721.9512
4/1/2024 17:31,100000,mineral_2,20,68400
11/27/2024 18:24,200000,mineral_1,9,197942.8571
7/1/2024 21:28,150000,coal,27,253965.8537
9/21/2024 23:49,200000,coal,7,274577.7778
3/17/2024 2:07,150000,coal,31,159721.9512
